tick,r_mean,r_rms,r_std,KE,PE,E_total,L,collisions_total,collisions_tick,fragment_ke_mean,fragment_ke_std
129200,1948.7574574652933,3626.0181952901517,3057.8345809655334,0.001481840565042326,-0.0004832807251686261,0.0009985598398736999,-3.843343373030059,4645610,,1.4818405650423262e-05,3.2768555438671404e-05
129400,1966.9420910920605,3655.132879300288,3080.7686014422447,0.001479622565759238,-0.0004930589278941332,0.0009865636378651047,-3.2491436907053886,4646204,,1.4796225657592378e-05,3.3495438087619184e-05
129600,1985.2440353642119,3684.2928111080914,3103.6784044152487,0.0015099557409352915,-0.0004938486449009114,0.0010161070960343801,-3.4632622254634255,4646806,,1.5099557409352915e-05,3.353688286432355e-05
129800,2003.8132693103153,3713.97057733303,3127.028914326081,0.001523532649959144,-0.00048141216754884434,0.0010421204824102998,-3.5893681717225348,4647308,,1.523532649959144e-05,3.431179974927328e-05
130000,2022.3773157849425,3743.692973462625,3150.432838857531,0.0015612517277537293,-0.0004944261312993807,0.0010668255964543486,-3.8384411431947085,4647852,,1.561251727753729e-05,3.390278922174458e-05
130200,2041.2198010282839,3773.6612422296407,3173.9472104929855,0.0015841810561115508,-0.0004924214398982683,0.0010917596162132825,-4.324137839139215,4648432,,1.5841810561115508e-05,3.4647086882577523e-05
130400,2060.3022120034675,3803.886437702991,3197.609548733924,0.0015928239455434013,-0.0004831661605635012,0.0011096577849799,-4.06147441431271,4648924,,1.592823945543401e-05,3.398864510934386e-05
130600,2079.8035550258874,3834.3501767224648,3221.2821127981447,0.0016424017000207004,-0.0004932800463137646,0.0011491216537069357,-3.2896421381066117,4649430,,1.6424017000207005e-05,3.531242016647105e-05
130800,2099.5716594980718,3865.348006095354,3245.4143117416984,0.0016775743389725608,-0.0004912175310067583,0.0011863568079658025,-3.138089021965409,4650082,,1.6775743389725606e-05,3.603720808512947e-05
131000,2119.5400736517627,3896.509545862572,3269.6080066549916,0.0017008567862242382,-0.0004828601586940309,0.0012179966275302073,-2.746775500514904,4650728,,1.700856786224238e-05,3.565295754939294e-05
131200,2139.531903071364,3927.462377876217,3293.5336593654147,0.0016721366117113058,-0.00047833377622974075,0.0011938028354815651,-2.655340410381702,4651332,,1.672136611711306e-05,3.527071521736679e-05
131400,2159.488298324646,3958.5855687096614,3317.681418429943,0.0016893910711529567,-0.0004979077925916235,0.0011914832785613332,-2.710800738541441,4652090,,1.6893910711529568e-05,3.588342806361068e-05
131600,2179.839586930584,3990.0311898786945,3341.952763199249,0.0017433261941229758,-0.00048296570174112573,0.00126036049238185,-2.655135565884409,4652712,,1.7433261941229755e-05,3.75444156106514e-05
131800,2200.3582176231193,4021.838673923473,3366.54274192456,0.0017911165171612506,-0.0004925241552967291,0.0012985923618645215,-1.944509599600523,4653294,,1.7911165171612504e-05,3.896940292133098e-05
132000,2221.3553084674086,4053.7731881575,3390.9670677504796,0.0017822294186063826,-0.0004846752207522213,0.0012975541978541612,-1.6040258452115361,4653910,,1.7822294186063825e-05,3.890822832419553e-05
132200,2241.9661333088015,4085.5037930549597,3415.39589215699,0.00178216887851514,-0.00048806023476902796,0.001294108643746112,-1.424994609141539,4654472,,1.78216887851514e-05,3.933225123721772e-05
132400,2262.735064049925,4117.164529737634,3439.6327994204116,0.0017848623339205662,-0.00048555633110102073,0.0012993060028195455,-0.5676589447281578,4655084,,1.784862333920566e-05,3.8756114728983854e-05
132600,2283.471333040554,4148.88953753587,3463.9634908377143,0.0017840173734104579,-0.0004910103686992548,0.001293007004711203,-0.8994786396053995,4655764,,1.7840173734104575e-05,3.8919056120101904e-05
132800,2304.4155003711967,4180.788585441487,3488.360990179599,0.0018147052691681804,-0.0004840585364956611,0.0013306467326725192,0.18915907806188395,4656350,,1.8147052691681805e-05,4.0449540538760004e-05
133000,2325.316439567231,4213.088766537949,3513.2634986016396,0.0018613459438165737,-0.0004889144168211319,0.0013724315269954418,0.3059201882736346,4656918,,1.8613459438165737e-05,4.2089927250945456e-05
133200,2346.5183907495066,4245.7232230386635,3538.3636229935664,0.0018850175404996397,-0.0004852392546168688,0.001399778285882771,0.4380425911117798,4657552,,1.8850175404996396e-05,4.2975636382903115e-05
133400,2367.8058758205248,4278.397982131882,3563.4512242964624,0.0018834381247250125,-0.0005060535565220626,0.00137738456820295,0.42855057148321407,4658150,,1.8834381247250125e-05,4.417023668655033e-05
133600,2389.075824689489,4311.257331777534,3588.7681012695402,0.0019139039662400485,-0.0004851305091494178,0.0014287734570906307,-0.21607068952872935,4658744,,1.9139039662400484e-05,4.537704314662396e-05
133800,2410.4754507201083,4344.237049711984,3614.139405939673,0.0019155211406640437,-0.0004896252938987595,0.0014258958467652841,-0.15042142715122106,4659328,,1.9155211406640436e-05,4.510182930841753e-05
134000,2431.9040714803436,4377.374095844897,3639.6767112054413,0.0018935950793303386,-0.0005010868640185512,0.0013925082153117873,-0.8203241922107936,4660098,,1.8935950793303387e-05,4.582117753454025e-05
134200,2453.084208139975,4410.497225813479,3665.3599614066115,0.0018954679990933507,-0.0004895389793283197,0.001405929019765031,-0.7164180252342255,4660688,,1.8954679990933507e-05,4.567752565023602e-05
134400,2474.201157742323,4443.485799149584,3690.9205732812193,0.0019087986357867134,-0.0004945130275307219,0.0014142856082559915,-1.189936392761567,4661284,,1.9087986357867137e-05,4.7426346682903166e-05
134600,2495.3740638678373,4476.788076019623,3716.818499599785,0.0019241955221525203,-0.0004954380500086199,0.0014287574721439005,-0.6469139099214811,4661890,,1.9241955221525204e-05,4.8062550890271505e-05
134800,2516.7226516590354,4510.697711238727,3743.3275219783527,0.001967908219104749,-0.0004883968167373148,0.0014795114023674343,-0.531528295583464,4662474,,1.9679082191047495e-05,5.025753490574011e-05
135000,2538.6055551320765,4545.310423641419,3770.3220927018833,0.0020406758820884392,-0.00048520091326710113,0.001555474968821338,0.17949503612845866,4663032,,2.0406758820884397e-05,5.2880865821876063e-05
135200,2560.407631666637,4580.208875658506,3797.7132730584344,0.0020403804009856055,-0.0004886402836772115,0.001551740117308394,0.10874315684111402,4663680,,2.0403804009856055e-05,5.432252347571938e-05
135400,2582.423586835444,4615.360210606609,3825.263166346421,0.002047998936279951,-0.0004785972475261854,0.0015694016887537654,-0.18050534146782063,4664228,,2.0479989362799502e-05,5.227566599977969e-05
135600,2604.488243254743,4650.36630138795,3852.6027212564327,0.002041412970548036,-0.0004954120251760623,0.0015460009453719735,-0.09666235214551738,4664760,,2.041412970548036e-05,5.127646427933848e-05
135800,2626.6082270862116,4685.225933759965,3879.725669655003,0.002009316888799364,-0.000484535054992071,0.0015247818338072932,0.1804194242441279,4665306,,2.009316888799364e-05,5.0790633600415176e-05
136000,2648.5445909356467,4719.972341114817,3906.8338140640717,0.002043954964603252,-0.0004884666708966276,0.0015554882937066244,-1.1061466993590499,4665940,,2.043954964603252e-05,5.242062271278939e-05
136200,2670.289946335066,4754.714153653887,3934.0638385082766,0.002058584966092955,-0.0004937761211936718,0.001564808844899283,-1.7208808657504253,4666480,,2.0585849660929552e-05,5.2484499075212845e-05
136400,2692.5393491666114,4789.9623688040365,3961.561730902122,0.0021071597042545444,-0.0005030188057767922,0.0016041408984777523,-1.2171017685069716,4667096,,2.107159704254544e-05,5.298175875062056e-05
136600,2715.059698853923,4825.774465070551,3989.555115471676,0.0021091821962022157,-0.0004849482756157081,0.0016242339205865077,-1.7586609890333182,4667628,,2.109182196202216e-05,5.579065274554611e-05
136800,2737.4451111955555,4861.86090054737,4017.970343278162,0.0021464303805245346,-0.00048510993767393736,0.0016613204428505973,-1.8421335996387633,4668300,,2.1464303805245345e-05,5.6577256281613834e-05
137000,2760.13569199682,4898.246166024969,4046.537589686217,0.0021824630824167396,-0.0004780974615867898,0.0017043656208299497,-2.414486558014157,4668874,,2.18246308241674e-05,5.5502482272412576e-05
137200,2783.1580071481717,4934.736153268187,4075.0033631420633,0.002179963802464281,-0.00047736801638713757,0.0017025957860771434,-2.4590613561174584,4669514,,2.1799638024642805e-05,5.515479001538412e-05
137400,2806.002067804866,4971.25951812835,4103.629319523941,0.0022269323369098885,-0.00047470825500691533,0.0017522240819029733,-2.371456618962712,4670130,,2.2269323369098886e-05,5.67902391535714e-05
137600,2828.956500247089,5007.904217619024,4132.324983899032,0.00222664862545395,-0.00048077679745566534,0.0017458718279982845,-1.4887784516242906,4670754,,2.22664862545395e-05,5.5636896778766616e-05
137800,2852.057789846856,5044.671350361535,4161.066617651337,0.0022323260050710805,-0.000503696790000725,0.0017286292150703554,-1.9040924092109117,4671384,,2.23232600507108e-05,5.5402509399828155e-05
138000,2875.312165303709,5081.32766682863,4189.566900018973,0.0021944689919520532,-0.000487530021181599,0.0017069389707704543,-2.139462862251396,4671982,,2.1944689919520533e-05,5.415437503776129e-05
138200,2898.2103938467567,5117.623821656206,4217.872697578921,0.0021681371470033592,-0.0004840526035381531,0.0016840845434652062,-2.258688834206497,4672566,,2.1681371470033598e-05,5.2404926095621876e-05
138400,2921.0431407909946,5153.786395726742,4246.059488798517,0.002168459382821753,-0.000491569553372908,0.001676889829448845,-2.566204611936552,4673126,,2.1684593828217526e-05,5.357971495934953e-05
138600,2943.7810341856075,5189.9901341324085,4274.359696511379,0.0021587018129050196,-0.0004878277694754473,0.0016708740434295724,-2.8158536556447,4673846,,2.1587018129050197e-05,5.414157710604141e-05
138800,2966.2731227827585,5226.038978593148,4302.639558088911,0.002139153184391506,-0.00048488515599027176,0.0016542680284012342,-3.7004352760813854,4674458,,2.1391531843915065e-05,5.39745059727504e-05
139000,2988.62073386886,5261.834242048228,4330.709606967478,0.0021499406140898084,-0.0004932512874072425,0.0016566893266825658,-4.647989410069977,4674966,,2.1499406140898086e-05,5.4214072200048016e-05
139200,3011.16089612352,5297.8123997838475,4358.867545700383,0.0021741158763105392,-0.000474601575123769,0.0016995143011867702,-3.901110219185818,4675472,,2.174115876310539e-05,5.483591958973637e-05
139400,3033.798103023154,5334.008733907043,4387.222155702823,0.0021937252979769965,-0.000497665524235046,0.0016960597737419505,-4.654271732237398,4676168,,2.1937252979769965e-05,5.475839653997293e-05
139600,3056.4850600306295,5370.180973481704,4415.511608608278,0.002221559593686035,-0.000485612406344007,0.001735947187342028,-5.685175225366202,4676862,,2.221559593686035e-05,5.5417391839773154e-05
139800,3079.481975777025,5406.78864736132,4444.114561765896,0.002231637237648682,-0.0004862963138924202,0.0017453409237562618,-5.050038305249247,4677464,,2.2316372376486818e-05,5.590306938492478e-05
140000,3102.2920619524702,5443.241534715855,4472.657193168566,0.002216203795911993,-0.0004880227005696786,0.0017281810953423144,-6.176816295286465,4678106,,2.216203795911993e-05,5.726696992338145e-05
140200,3124.838547899371,5479.366224037445,4500.981922501414,0.0021970236021333672,-0.0004821234575200589,0.0017149001446133084,-6.358473266229865,4678692,,2.1970236021333674e-05,5.6459310302451346e-05
140400,3147.4186897980653,5515.52618805624,4529.324974236673,0.002260228744222954,-0.00047797254286960394,0.00178225620135335,-6.713632734726092,4679318,,2.2602287442229535e-05,5.722258691783818e-05
140600,3170.252748785968,5552.174627948766,4558.085190960459,0.0023219453899116726,-0.0004883779598528522,0.0018335674300588205,-7.413083871125982,4679974,,2.3219453899116727e-05,5.93062226070486e-05
140800,3193.424072574749,5589.41422310429,4587.329729825472,0.0023554753537438538,-0.0004911244186470261,0.0018643509350968275,-5.713373721354526,4680648,,2.3554753537438534e-05,6.042227171758656e-05
141000,3216.4422255340155,5626.697999042096,4616.73367027232,0.0023606367142169973,-0.00048501373109521455,0.0018756229831217827,-6.04734322780487,4681280,,2.3606367142169972e-05,5.948705837541003e-05
141200,3239.544179508346,5664.108946718184,4646.233277538546,0.002381071840030088,-0.00048810050717639587,0.001892971332853692,-7.0809059065363185,4681874,,2.381071840030088e-05,5.942492311159629e-05
141400,3262.8566833526124,5701.559603866592,4675.633452308313,0.0023846010659852295,-0.0004793144582042504,0.0019052866077809791,-8.351683274772698,4682408,,2.38460106598523e-05,5.8533104151404776e-05
141600,3286.066435661612,5739.258588661057,4705.407158571709,0.0023786298651404646,-0.00047713417821383414,0.0019014956869266306,-8.316697932166717,4682910,,2.378629865140465e-05,5.87294631192265e-05
141800,3309.2380532718607,5776.897692096382,4735.133625540675,0.0023776876845132103,-0.00047379009819304465,0.0019038975863201657,-8.082176880788245,4683554,,2.3776876845132104e-05,5.84499164568724e-05
142000,3332.0850038153126,5813.886930749917,4764.293312852788,0.002282244483429924,-0.00048529063540737156,0.0017969538480225524,-7.938061108203676,4684040,,2.2822444834299244e-05,5.541050062376e-05
142200,3354.5648330686427,5850.5272889988455,4793.283252642109,0.0022586433603078637,-0.00047391413923866316,0.0017847292210692006,-6.935977428007691,4684688,,2.258643360307864e-05,5.610055256032436e-05
142400,3376.907361698017,5887.113558008058,4822.302636230126,0.002271702226654605,-0.0004833395402046238,0.001788362686449981,-7.206071168024834,4685372,,2.271702226654605e-05,5.707814434277369e-05
142600,3399.15681254645,5923.800478427247,4851.509566303454,0.0023135141535792643,-0.000483254396275322,0.0018302597573039423,-6.619307587110388,4685888,,2.313514153579264e-05,5.9419845835203996e-05
142800,3421.7144624793764,5960.640597010891,4880.687089334228,0.002329316718720089,-0.00046553731653245137,0.0018637794021876379,-6.422033896981298,4686416,,2.3293167187200897e-05,5.808953433130153e-05
143000,3444.4892797132766,5997.348097009288,4909.549653343087,0.0023541332119601387,-0.00045988687763972696,0.0018942463343204117,-5.146388582068793,4686998,,2.3541332119601386e-05,5.6677869504373693e-05
143200,3467.6396967622595,6034.270030935484,4938.409636683117,0.002351888939655423,-0.00048201894475766616,0.0018698699948977568,-4.229352399086965,4687482,,2.351888939655423e-05,5.5609331152450705e-05
143400,3490.870495652279,6071.273158114113,4967.311238791195,0.0024151081265085,-0.0004614099132211858,0.0019536982132873143,-4.616167341645625,4688020,,2.4151081265085007e-05,5.777174585572648e-05
143600,3514.2433267457764,6108.464401090404,4996.341779723593,0.002417092807144161,-0.0004581896540594784,0.0019589031530846826,-4.356397546941217,4688532,,2.4170928071441614e-05,5.8101324498751036e-05
143800,3537.4921041235402,6145.4881972318535,5025.253704598368,0.002408386237391806,-0.0004542239209369627,0.0019541623164548434,-4.475854938051166,4688996,,2.4083862373918057e-05,5.683734473906399e-05
144000,3560.674147909466,6182.455239018408,5054.142102758426,0.0024425191792957815,-0.000468220797449022,0.0019742983818467597,-3.6333245343647844,4689520,,2.442519179295781e-05,5.881531437771854e-05
144200,3583.578371064839,6219.591676611028,5083.432568865791,0.00244136231326518,-0.0004660368321305496,0.0019753254811346304,-5.421467283778185,4690050,,2.4413623132651806e-05,5.974885974218061e-05
144400,3606.7432093573884,6256.7546718393905,5112.571021055689,0.002464310432052137,-0.0004646371504859654,0.001999673281566172,-5.183851856279608,4690614,,2.464310432052137e-05,5.8909470230337065e-05
144600,3629.748724334965,6293.835960596712,5141.721044270006,0.0024581504490029447,-0.0004645236587309486,0.0019936267902719964,-4.464189001517532,4691164,,2.4581504490029444e-05,5.773591305551305e-05
144800,3652.7960122315685,6331.006437062315,5170.949990006635,0.002487378858022335,-0.00046427212026771875,0.0020231067377546163,-4.409372823048856,4691590,,2.487378858022335e-05,5.837625709469656e-05
145000,3676.0720031215537,6368.305195067725,5200.173620696954,0.0025066960206143697,-0.0004709834707112984,0.0020357125499030713,-3.708959961847594,4692066,,2.5066960206143692e-05,5.801202456584241e-05
